country,year,mean_light,gdp_pcap (US dollars),population,land_area,urban_pop_rate
ESP,2020,0.1952647864818573,27233.942646160765,47359424.0,499556.645,80.81
ARM,2020,0.1117114946246147,4268.6809330458345,2961500.0,28197.41,63.313
LBY,2020,0.080409288406372,6650.338105853479,7045399.0,1759540.0,80.691
TUN,2020,0.3276694118976593,3548.653636638028,11974057.0,155360.0,69.568
ROU,2020,0.3541916608810425,13082.300655955389,19265250.0,230080.0,54.194
HUN,2020,0.4339447319507599,16386.93088212582,9670419.0,91260.0,71.942
POL,2020,0.8401082754135132,16150.92910097257,37515748.0,306130.0,60.043
IRL,2020,0.3290365040302276,86622.50672512945,5039747.0,68890.0,63.653
GRC,2020,0.271282285451889,17886.733165236048,10698599.0,128900.0,79.715
ZMB,2020,0.0147615130990743,951.6443166559574,19059395.0,743390.0,44.629
SLE,2020,0.0072974963113665,845.9829142845655,7912558.0,72180.0,42.923
GIN,2020,0.0095526902005076,1053.660976964146,13371183.0,245720.0,36.875
LBR,2020,0.0037737821694463,616.787867006715,5149463.0,96320.0,52.089
CAF,2020,0.0002466488222125,462.87907129401145,5026628.0,622980.0,42.198
SDN,2020,0.0167094357311725,577.795227050781,46789231.0,1868000.0,35.253
DJI,2020,0.0498437546193599,2844.888106478533,1105188.0,23180.0,78.062
ERI,2020,0.0014406475238502,,3291271.0,121040.829,41.347
AUT,2020,0.3448645174503326,48716.4098900349,8916864.0,82520.0,58.748
IRQ,2020,1.4141573905944824,4295.189451212281,42116605.0,434130.0,70.893
ITA,2020,0.7202196717262268,32091.48666213664,59438851.0,295717.0,71.039
CHE,2020,0.5737296938896179,85897.7843338323,8638167.0,39509.63,73.915
IRN,2020,0.4498575627803802,2988.781224147159,87723443.0,1622500.0,75.874
CIV,2020,0.1019750088453292,2179.7293483293465,28915449.0,318000.0,51.706
MLI,2020,0.0034602528903633,953.2429432909744,21713836.0,1220190.0,43.909
SEN,2020,0.041021317243576,1461.087203505526,16789219.0,192530.0,48.122
NGA,2020,0.1181410998106002,2019.6570632622404,213996181.0,910770.0,51.958
BEN,2020,0.0272525381296873,1200.1942663112247,13070169.0,112760.0,48.415
AGO,2020,0.0264164600521326,1449.9228666930803,33451132.0,1246700.0,66.825
HRV,2020,0.2644455134868622,14808.462018881932,3914206.0,55960.0,57.553
QAT,2020,12.618045806884766,51683.50543766771,2794148.0,11490.0,99.235
SAU,2020,0.4698171615600586,24338.830730106733,31552510.0,2149690.0,84.287
BWA,2020,0.0139738889411091,6323.297498069455,2365894.0,566730.0,70.877
ZWE,2020,0.0170899964869022,1730.4539103470076,15526888.0,386850.0,32.242
BGR,2020,0.3289625346660614,10769.947569941432,6550696.0,108560.0,75.686
TCD,2020,0.002730012172833,866.9478148904094,17224679.0,1259200.0,23.52
KWT,2020,5.121611595153809,25236.0755520534,4400267.0,17820.0,100.0
DZA,2020,0.1729599088430404,3743.541952292898,44042091.0,2381740.0,73.733
MOZ,2020,0.0110568292438983,462.4338764799215,30783688.0,786380.0,37.074
SWZ,2020,0.1832339614629745,3454.784217446004,1192729.0,17200.0,24.171
BDI,2020,0.0165145993232727,210.0081399025084,12617036.0,25680.0,13.708
RWA,2020,0.0949291065335273,778.7014987874107,13065837.0,24670.0,17.432
UGA,2020,0.0240880269557237,845.7664638500104,44457152.0,200520.0,24.954
PRT,2020,0.0634783208370208,22299.404406217305,10297081.0,91605.6,66.31
JOR,2020,0.5017431974411011,4022.040135613496,10865228.0,88794.0,91.418
LSO,2020,0.0412133708596229,918.5825774219816,2235727.0,30360.0,29.028
CMR,2020,0.007863325998187,1555.6037066074864,26210558.0,472710.0,57.56
GAB,2020,0.0295547004789114,6605.803460779041,2322539.0,257670.0,90.092
NER,2020,0.00289236032404,579.5124957582361,23717613.0,1266700.0,16.626
BFA,2020,0.0160496085882186,825.2370387824751,21478690.0,273600.0,30.607
TGO,2020,0.0488103106617927,853.5782202637218,8669720.0,54390.0,42.8
GHA,2020,0.2179002314805984,2195.454816599868,31887809.0,227530.0,57.349
GNB,2020,0.0036912597715854,836.2673142373203,2013255.0,28120.0,44.196
EGY,2020,0.497416615486145,3511.1138102637947,109315124.0,995450.0,42.783
YEM,2020,0.0439525321125984,,36134863.0,527970.0,37.908
MRT,2020,0.0035499073565006,1795.7645956671436,4600131.0,1030700.0,55.327
GNQ,2020,0.0085128163918852,5764.055029129468,1716468.0,28050.0,73.1
GMB,2020,0.0364057496190071,720.3351433521331,2515733.0,10120.0,62.582
MDG,2020,0.0026322861667722,450.7716152015095,28953556.0,581800.0,38.534
MUS,2020,0.0048688268288969,9011.042884450237,1266014.0,1997.0,40.76
COM,2020,0.0066004493273794,1527.169909279556,802163.0,1861.0,29.38
BHR,2020,13.3097562789917,24342.8444554718,1472204.0,785.0,89.506
LBN,2021,1.1322195529937744,4045.3739106623375,5718122.0,10230.0,89.093
ETH,2021,0.0078558288514614,910.947887074508,122138588.0,1128505.6,22.174
SOM,2021,0.0011065114522352,549.1147427217014,17271431.0,627340.0,46.731
KEN,2021,0.0389670804142952,2061.3562208959406,53219166.0,580876.3,28.493
MWI,2021,0.0217847656458616,617.4475208024538,20047258.0,94280.0,17.695
TZA,2021,0.0210360642522573,1159.85656738281,62830412.0,885800.0,35.954
SYR,2021,0.1469137668609619,663.6142457068148,21628839.0,183630.0,56.124
MAR,2021,0.081702820956707,3785.93627929688,36954442.0,446300.0,64.065
COG,2021,0.031186131760478,2516.162551454316,5892183.0,341500.0,68.283
COD,2021,0.0050571849569678,558.034077296358,99148932.0,2267050.0,46.235
NAM,2021,0.0068836747668683,4412.835569305204,2810548.0,823290.0,53.005
ZAF,2021,0.0605017431080341,6843.399418862039,61502603.0,1213090.0,67.847
OMN,2021,0.2324461340904235,19403.460016021098,4500424.0,309500.0,87.044
LTU,2021,0.3232026100158691,23870.459485172207,2808380.0,62610.0,68.249
CZE,2021,0.8233739733695984,27696.461952754424,10505772.0,77186.83,74.214
DEU,2021,0.8128472566604614,52265.65416205709,83196078.0,349390.0,77.544
EST,2021,0.3019492030143738,27953.76702301265,1330932.0,42750.0,69.415
LVA,2021,0.2057967782020568,20261.888778891636,1884490.0,62230.0,68.421
NOR,2021,0.0025186934508383,93072.89251195708,5408320.0,364270.0,83.323
SWE,2021,0.1617850065231323,61174.96802156223,10415811.0,407280.0,88.238
ARE,2021,1.793656826019287,43360.02110013267,9575152.0,71020.0,87.299
BEL,2021,2.3072328567504883,51658.23829495799,11586195.0,30494.0,98.117
ALB,2021,0.4087173342704773,6413.28280828537,2811666.0,27400.0,62.969
TUR,2021,0.8831075429916382,9743.212778048552,84147318.0,769630.0,76.569
ESP,2021,0.2012420147657394,30799.477593777483,47443821.0,499733.244,81.056
ARM,2021,0.1290325969457626,4685.179971285085,2962300.0,28197.09,63.431
LBY,2021,0.1256665289402008,4935.827873498015,7135175.0,1759540.0,80.994
TUN,2021,0.3388664126396179,3906.939263193908,12048622.0,155360.0,69.888
ROU,2021,0.4186058640480041,14986.785490427405,19122059.0,230080.0,54.329
HUN,2021,0.5002307891845703,19030.62813032901,9630932.0,91260.0,72.245
POL,2021,1.0200480222702026,18635.50888125089,36981559.0,306100.0,60.075
IRL,2021,0.3272010385990143,103961.97635064943,5110585.0,68890.0,63.912
GRC,2021,0.283560961484909,20654.7001960815,10569207.0,128900.0,80.038
ZMB,2021,0.0185111295431852,1127.1607787285725,19603607.0,743390.0,45.192
SLE,2021,0.0095734437927603,886.1929391044689,8094602.0,72180.0,43.372
GIN,2021,0.0118200993165373,1244.9655047791368,13710513.0,245720.0,37.264
LBR,2021,0.005710806697607,667.9661051431905,5259323.0,96320.0,52.573
CAF,2021,0.0003429921343922,492.2631428305074,5112100.0,622980.0,42.648
SDN,2021,0.0172375403344631,712.122009277344,48066924.0,1868000.0,35.593
DJI,2021,0.0544146262109279,3025.9112641354923,1121248.0,23180.0,78.217
ERI,2021,0.0012659627245739,,3350183.0,121178.2,41.985
AUT,2021,0.3856466114521026,53648.719074224544,8955797.0,82520.0,58.995
IRQ,2021,1.3903275728225708,4868.494310807826,43071211.0,434130.0,71.119
ITA,2021,0.7339432835578918,36852.542541495095,59133173.0,295717.0,71.346
CHE,2021,0.5819597244262695,93664.77366961108,8704546.0,39509.63,73.996
IRN,2021,0.481951355934143,4334.792686313537,88455488.0,1622500.0,76.345
CIV,2021,0.1303302645683288,2455.9812762648835,29639736.0,318000.0,52.18
MLI,2021,0.0040150615386664,1027.2734536535686,22388630.0,1220190.0,44.677
SEN,2021,0.0517976582050323,1598.1067695227428,17220867.0,192530.0,48.6
NGA,2021,0.1039990931749343,2017.2748648152665,218529286.0,910770.0,52.746
BEN,2021,0.0340698733925819,1318.6515810748658,13413417.0,112760.0,48.972
AGO,2021,0.0267985574901103,1925.8746608216743,34532429.0,1246700.0,67.46
HRV,2021,0.2813630998134613,17789.930473672237,3878981.0,55960.0,57.878
QAT,2021,12.573007583618164,71751.88312571691,2504910.0,11490.0,99.278
SAU,2021,0.4575176537036896,31920.765365564308,30784383.0,2149690.0,84.508
BWA,2021,0.014653162099421,7807.887945001251,2401441.0,566730.0,71.56
ZWE,2021,0.0206738580018281,1724.3872710227245,15797210.0,386850.0,32.303
BGR,2021,0.3585912883281708,12972.217335600228,6507301.0,108560.0,76.025
TCD,2021,0.0027025244198739,946.3585002083736,17828273.0,1259200.0,23.781
KWT,2021,4.869077682495117,34018.63428796473,4360865.0,17820.0,100.0
DZA,2021,0.149880439043045,4160.559267369248,44761099.0,2381740.0,74.261
MOZ,2021,0.0123500367626547,509.90782947555147,31707800.0,786380.0,37.628
SWZ,2021,0.1774694323539734,3966.298632538323,1206593.0,17200.0,24.369
BDI,2021,0.0251494422554969,214.09145541613333,12965481.0,25680.0,14.058
RWA,2021,0.1188410818576812,829.5448456397766,13355260.0,24670.0,17.568
UGA,2021,0.0267771612852811,882.791717442001,45910930.0,200520.0,25.553
PRT,2021,0.0629801452159881,24711.451006211093,10361831.0,91605.6,66.849
JOR,2021,0.5535411238670349,4183.499983268664,11066356.0,88794.0,91.626
LSO,2021,0.0420329086482524,1066.5864360009298,2261542.0,30360.0,29.48
CMR,2021,0.0098084062337875,1672.3265734087215,26915758.0,472710.0,58.148
GAB,2021,0.0207347422838211,8181.409141343981,2376722.0,257670.0,90.423
NER,2021,0.0032654087990522,608.722439593808,24502140.0,1266700.0,16.751
BFA,2021,0.0192441865801811,895.5352884429909,21995243.0,273600.0,31.24
TGO,2021,0.0638365373015403,939.6133737864068,8878379.0,54390.0,43.358
GHA,2021,0.2936442494392395,2445.18662529344,32518665.0,227533.0,57.985
GNB,2021,0.0051529021002352,912.4841046928468,2058841.0,28120.0,44.617
EGY,2021,0.5343279242515564,3827.354153743081,110957008.0,995450.0,42.862
YEM,2021,0.0491247475147247,,37140230.0,527970.0,38.546
MRT,2021,0.0038785771466791,1947.789183833133,4734874.0,1030700.0,56.133
GNQ,2021,0.0082689048722386,6945.630697945393,1758786.0,28050.0,73.561
GMB,2021,0.0507593750953674,781.8909251695309,2576010.0,10120.0,63.222
MDG,2021,0.0029893449973315,483.4694633513706,29691083.0,581800.0,39.207
MUS,2021,0.0050339070148766,9068.973002267072,1266334.0,1997.0,40.775
COM,2021,0.0080345077440142,1587.729886014777,818174.0,1861.0,29.613
BHR,2021,12.155365943908691,27147.80838822855,1504365.0,790.0,89.622
